freq,plants,operator,nrg_bal,siec,unit,Alpha_2_code,EU?,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
A,TOTAL,PRR_MAIN,NHP,X9900,TJ,PT,TRUE,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
A,TOTAL,PRR_MAIN,NHP,X9900,TJ,RO,TRUE,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
A,TOTAL,PRR_MAIN,NHP,X9900,TJ,RS,FALSE,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
A,TOTAL,PRR_MAIN,NHP,X9900,TJ,SE,TRUE,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,4345000,5191000,5209000,5883000,8082000,9158000,9889000,9709000,10436000,10764000,11200000,12178000,13557000,16340000,15704000,18850000,18601000,18468000,20013000,20459000,21996000,20707000,21301000,20354000
A,TOTAL,PRR_MAIN,NHP,X9900,TJ,SI,TRUE,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
A,TOTAL,PRR_MAIN,NHP,X9900,TJ,SK,TRUE,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,31000,0.000 ,0.000 ,0.000 ,0.000 ,10000,9000,9000
A,TOTAL,PRR_MAIN,NHP,X9900,TJ,TR,FALSE,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
A,TOTAL,PRR_MAIN,NHP,X9900,TJ,UA,FALSE,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
A,TOTAL,PRR_MAIN,NHP,X9900,TJ,UK,FALSE,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,: 
A,TOTAL,PRR_MAIN,NHP,X9900,TJ,XK,FALSE,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
A,TOTAL,TOTAL,GEP,CF,GWH,AL,FALSE,448000,300000,168000,215000,170000,269000,256000,200000,188000,145000,184000,175000,226000,107000,140000,70000,93000,72000,0.000 ,1000,1000,59000,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
A,TOTAL,TOTAL,GEP,CF,GWH,AT,TRUE,17787000,18738000,15091000,14664000,16402000,18109000,19352000,19558000,18700000,19164000,17949000,20485000,20309000,24475000,24217000,26037176,24850674,23803497,24124458,23397295,27397554,25910121,22049053,18785675,15960532,18915528,18953348,21296019,19899794,20865145,18367744
A,TOTAL,TOTAL,GEP,CF,GWH,BA,FALSE,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,11088000,10887000,12102000,12430000,12517000,11037000,11904000
A,TOTAL,TOTAL,GEP,CF,GWH,BE,TRUE,27297000,28088000,27604000,27879000,30362000,31813000,31555000,30140000,35510000,33995000,34140000,31791000,33162000,35847000,35143300,35978300,35683200,37443100,36141900,40949300,42851700,37156200,35883700,32414600,29448800,33088100,31558500,32615100,33170500,34497400,35272500
A,TOTAL,TOTAL,GEP,CF,GWH,BG,TRUE,25598000,25237000,21995000,22082000,21330000,22214000,21715000,22116000,21487000,19452000,19795000,22244000,19753000,22019000,21442000,20977000,21751000,25373000,25873000,23400000,25001000,29807000,25518000,22067000,23858000,24840000,22088000,23633310,22606489,21573287,17827048
A,TOTAL,TOTAL,GEP,CF,GWH,CY,TRUE,1974000,2077000,2430000,2590000,2685000,2497000,2609000,2728000,2991000,3139000,3370000,3551000,3785000,4052000,4201000,4376000,4651000,4869000,5076000,5211000,5284000,4803000,4510000,4012000,4084000,4186000,4515000,4620904,4640034,4684659,4313185
A,TOTAL,TOTAL,GEP,CF,GWH,CZ,TRUE,48525000,47077000,45405000,44658000,43952000,46343000,49004000,50024000,50050000,49121000,57562000,57431000,54763000,55556000,55435000,54801000,55007000,59375000,54461000,51618000,53489000,53867000,51595000,49940000,50174000,51063000,53279000,52782940,52338026,50474011,44932588
A,TOTAL,TOTAL,GEP,CF,GWH,DE,TRUE,377684000,373490000,357176000,350656000,353137000,356224000,366628000,357274000,368887000,357336000,371563000,377276000,377944000,399856000,396027000,401671000,408971000,427030000,418445000,388949000,412825000,410064000,421100000,427037000,408559000,410318000,419596000,404286000,385445000,334214000,300857000
A,TOTAL,TOTAL,GEP,CF,GWH,DK,TRUE,25344000,35780000,29795000,32912000,39408000,35529000,52302000,42323000,38228000,35821000,31742000,33378000,34364000,40583000,33807000,29607000,39478000,32115000,29659000,29639000,31026005,25423129,20309841,23088547,18494494,14185248,16993623,15473196,15499973,12392738,11205240
A,TOTAL,TOTAL,GEP,CF,GWH,EA19,FALSE,929798000,939374000,918284000,882591000,906710000,947256000,958894000,977828000,1026989000,1043432000,1075213177,1085527251,1144289298,1193376892,1217055586,1252525487,1268074487,1304190076,1282731455,1190598258,1216886451,1203935666,1174515955,1101820838,1024137979,1077996564,1101375210,1136187989,1058108746,1002663485,908459343
A,TOTAL,TOTAL,GEP,CF,GWH,EE,TRUE,17206000,14627000,11830000,9116000,9149000,8691000,9101000,9215000,8553000,8274000,8508300,8476000,8520000,10140000,10274000,10129000,9642000,12078000,10420150,8552000,12660000,12495000,11491000,12720000,11815000,9406830,11531247,12396968,11682369,6836085,4959324
A,TOTAL,TOTAL,GEP,CF,GWH,EL,TRUE,33004000,32642000,35014000,35808000,37745000,37736000,38025000,39374000,42393000,44641000,49281000,50223000,50494000,52118000,53019000,53143000,52614000,58301000,57353000,53127000,47035000,51236000,50824000,42981000,38386000,37203000,39797584,41697819,37411973,32880419,31054623
A,TOTAL,TOTAL,GEP,CF,GWH,ES,TRUE,71448000,71904000,81891000,74834000,77168000,86776000,76873000,98341000,99043000,121189000,125714000,121688000,146305000,142839000,163243000,187302000,185752000,191027000,192810000,168175000,142410000,150730000,150312000,119111000,112789000,128947000,113618000,133002000,118149000,117125000,93778000
A,TOTAL,TOTAL,GEP,CF,GWH,EU27_2020,FALSE,1239923000,1247049000,1217299000,1188361000,1218065000,1262647000,1303868000,1301117000,1342930000,1351695000,1391591177,1411093251,1466989298,1541157892,1553291586,1584248487,1623220487,1661719076,1627593455,1515251258,1554772456,1547395795,1498936796,1413474385,1322037473,1379461812,1406255833,1445191220,1365020112,1293163201,1174407579
A,TOTAL,TOTAL,GEP,CF,GWH,FI,TRUE,24302000,25277000,23355000,27670000,34409000,31882000,38025000,36022000,33239000,33653000,32567000,38256000,41581000,51662000,47680000,33106000,47503000,43201000,36669000,35281000,44345000,37083000,29746000,33744000,29712000,25999000,26399000,25030000,27959000,25923000,21391000
A,TOTAL,TOTAL,GEP,CF,GWH,FR,TRUE,48749000,62153000,52094000,36075000,35311000,40338000,45277000,41205000,56640000,53925000,53099000,49321000,55707000,60604000,59841000,66747000,60279000,61922000,59550112,55448197,62065113,64033868,61721970,59044598,41670824,51179754,63968888,72878347,57646612,62147649,57030508
A,TOTAL,TOTAL,GEP,CF,GWH,GE,FALSE,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,1788000,2036000,2379000,2236000,2233000,2114900,2840406,2820800
A,TOTAL,TOTAL,GEP,CF,GWH,HR,TRUE,4945000,3060000,4553000,5014000,3338000,3593000,3310000,4384000,5432000,5650000,4810000,5590000,6854000,7734000,6268000,6011000,6287000,7810000,6960000,5907000,5531000,6010000,5425000,4797000,3664000,3994000,4682000,5193100,4434500,5185400,5665000
A,TOTAL,TOTAL,GEP,CF,GWH,HU,TRUE,14527000,16043000,17563000,18953000,19305000,19829000,20703000,21213000,23086000,23555000,20833000,22102000,22009000,22957000,21582000,21710000,22169000,24963000,24788000,19922000,20887000,19485000,17851000,13936000,12674000,13395000,14583000,15407000,14725000,15429000,15358000
A,TOTAL,TOTAL,GEP,CF,GWH,IE,TRUE,13532000,14184000,14958000,15369000,15889000,16875000,18184000,18961000,19793000,20732000,22583000,23702000,23543000,23809000,23930000,23883262,24769433,25732631,26537404,24109583,24762028,22076484,22329790,20433973,19956826,20719626,23386782,22525218,21545705,19768416,19452503
A,TOTAL,TOTAL,GEP,CF,GWH,IS,FALSE,6000,7000,6000,5000,5000,9000,5000,4000,5000,5000,5000,4000,6000,6000,6000,9000,6000,4000,2000,2000,2000,2000,3000,5000,3000,4000,3000,2085,1875,2662,3067
A,TOTAL,TOTAL,GEP,CF,GWH,IT,TRUE,178293000,173020000,176685000,174285000,180343000,195755000,193207000,200196000,207247000,208410000,219670000,218557000,231158000,241897000,245176000,251958000,261137000,264744000,260414000,226033000,230472000,227711000,216811000,192237000,175510000,191458000,198693000,208823568,192128824,195084032,180805101
A,TOTAL,TOTAL,GEP,CF,GWH,LI,FALSE,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,3000,2000,2000,2000,2000,2000,1000
A,TOTAL,TOTAL,GEP,CF,GWH,LT,TRUE,10920000,11991000,3582000,1264000,1575000,1296000,1939000,2024000,3130000,2752000,2271000,2606000,2660000,2852000,3058000,3425000,2818000,2879000,2662000,2938000,3980000,3034000,3337000,2808000,2354000,2761000,1750000,1323800,1089200,1210400,2550300
A,TOTAL,TOTAL,GEP,CF,GWH,LU,TRUE,554000,617000,590000,604000,491000,399000,380000,320000,240000,257000,270877,726251,2685298,2682892,3229286,3181749,3337180,2997848,2511431,2961883,3047056,2495993,2541809,1574221,1621997,1029888,467656,469888,489625,547463,627431
A,TOTAL,TOTAL,GEP,CF,GWH,LV,TRUE,2152000,2369000,1313000,1048000,1135000,1042000,1265000,1551000,1479000,1350000,1313000,1444000,1500000,1661000,1531000,1533000,2147000,1985000,2106000,2062000,3058000,3136000,2346000,3177000,3006000,3526000,3767000,3000129,4169995,4173695,2940115
A,TOTAL,TOTAL,GEP,CF,GWH,MD,FALSE,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,985000,940000,898000,859000,902000,885000,862000,839000,884000,830000,881000
A,TOTAL,TOTAL,GEP,CF,GWH,ME,FALSE,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,998000,1202000,860000,1289000,689000,1272000,1452000,1367000,1441000,1421000,1512000,1298000,1361900,1554700,1504400,1615400
A,TOTAL,TOTAL,GEP,CF,GWH,MK,FALSE,5267000,4922000,5217000,4658000,5244000,5331000,5791000,5833000,5965000,5474000,5641000,5736000,5334000,5364000,5185000,5450000,5356000,5488000,5471000,5558000,4829000,5325000,5218000,4501000,4082000,3637000,3598979,4355679,3695677,4581064,3928909
A,TOTAL,TOTAL,GEP,CF,GWH,MT,TRUE,1100000,1419000,1490000,1500000,1541000,1632000,1658000,1686000,1721000,1854000,1917000,1943000,2052000,2236000,2216000,2240000,2261000,2296000,2312000,2168000,2113000,2174000,2277000,2222000,2177000,1210000,729141,1489459,1772441,1864385,1906155
A,TOTAL,TOTAL,GEP,CF,GWH,NL,TRUE,68151000,70741000,72982000,72730000,75344000,76446000,80508000,83309000,86333000,81970000,84479000,88491000,90765000,91161000,95189000,93472000,92340000,97208000,98834000,104589000,110992000,104412000,93895633,92464771,92488000,95954838,99996064,99411186,95815198,99915064,94803690
A,TOTAL,TOTAL,GEP,CF,GWH,NO,FALSE,330000,331000,342000,373000,551000,586000,702000,590000,604000,675000,578000,675000,669000,887000,957000,912000,1086000,1389000,1070000,4644000,5474000,4645000,3275000,3238000,3255000,3247000,3201000,3190000,3169426,3010558,2435856
A,TOTAL,TOTAL,GEP,CF,GWH,PL,TRUE,132998000,131303000,129180000,130291000,131561000,135154000,139263000,138972000,138458000,137842000,141063000,141382000,140159000,148214000,150052000,152719000,158148000,155636000,151655000,147634000,152422000,157477000,154845000,155467000,148500000,151478000,151234000,152295152,154427901,145268767,137254085
A,TOTAL,TOTAL,GEP,CF,GWH,PT,TRUE,19192000,20689000,25004000,22453000,20629000,24752000,19593000,20943000,25782000,35452000,31800000,31772000,37390000,30209000,34055000,39610000,34559000,32542000,32686000,33277000,27950000,30693000,29151000,24110000,23440000,30005000,29903000,38344133,32154955,27687094,25214422
A,TOTAL,TOTAL,GEP,CF,GWH,RO,TRUE,52898000,42215000,42495000,42708000,42090000,42573000,44209000,34239000,29310000,27222000,31700000,33497000,33179000,36975000,34438000,33651000,38709000,37995000,36530000,30446000,28807000,34135000,32594000,27022000,26903000,28604000,26871000,28671533,27308477,23786513,20088275
A,TOTAL,TOTAL,GEP,CF,GWH,RS,FALSE,31477000,28105000,25145000,21900000,21900000,22283000,20829000,24691000,24916000,19690000,22140000,22680000,23310000,25515000,26565000,24442000,25516000,26513000,27267000,27178000,25532000,29357000,26885000,29024000,22437001,27504001,27784001,27231793,25869124,26490028,27218937
A,TOTAL,TOTAL,GEP,CF,GWH,SE,TRUE,5290000,6960000,8029000,9152000,10371000,10156000,14468000,10018000,9890000,9600000,8873000,9942000,11619000,13743000,13212000,12247000,13597000,14262000,14936000,16087000,20723000,17256000,16283000,15336000,13632000,13906000,15150000,15547000,15571000,16390000,13618000
A,TOTAL,TOTAL,GEP,CF,GWH,SI,TRUE,4872000,4184000,4950000,4955000,4887000,4882000,4737000,5065000,5237000,4825000,5029000,5413000,5758000,5656000,5718000,5772000,5976000,6082000,6107000,5945000,6067000,6073000,5958000,5661000,4440000,5081000,5730000,5610451,5396521,5286579,5238742
A,TOTAL,TOTAL,GEP,CF,GWH,SK,TRUE,11581000,11164000,10245000,9091000,8508000,10111000,9978000,9916000,10071000,10514000,9689000,9806000,8971000,9620000,9308000,8961000,8784000,8049000,7972000,7425000,7572000,8619000,8231000,7283000,6719000,7008000,7015000,7367000,7542000,7953000,7897000
A,TOTAL,TOTAL,GEP,CF,GWH,TR,FALSE,34315000,37482000,40704000,39779000,47656000,50620000,54303000,63397000,68703000,81661000,93888000,98521000,95524000,105070000,104442000,122164000,131753000,155091000,164074000,156847000,155717000,171532000,174760000,171535000,200079000,178871000,185085000,211290137,208733275,174041042,181525912
A,TOTAL,TOTAL,GEP,CF,GWH,UA,FALSE,211933000,191626000,170684000,143426000,121747000,113345000,94576000,88537000,81665000,85552000,82648000,84586000,85933000,89533000,83222000,84756000,90087000,93405000,91188000,78716000,86473000,93634000,97126000,95487000,83549000,67055000,72795000,58172800,61103600,58201100,55257800
A,TOTAL,TOTAL,GEP,CF,GWH,UK,FALSE,246790000,246174000,237068000,227792000,231306000,238296000,250761000,246198000,255598000,263930000,283278000,287251000,290701000,302263000,304497000,305974000,309150000,319578000,320064000,289443000,302862000,274199000,263993000,249666000,229566000,210895243,211606879,197740811,189846840,181701846,: 
A,TOTAL,TOTAL,GEP,CF,GWH,XK,FALSE,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,2905000,3688000,3663000,3578000,3969000,4346000,4333000,4741000,5086000,4856000,5011000,5696000,5847000,6382000,5285000,5979000,5736000,5738127,5610775,6036575,6347663
A,TOTAL,TOTAL,GEP,N9000,GWH,AL,FALSE,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
A,TOTAL,TOTAL,GEP,N9000,GWH,AT,TRUE,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
A,TOTAL,TOTAL,GEP,N9000,GWH,BA,FALSE,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
A,TOTAL,TOTAL,GEP,N9000,GWH,BE,TRUE,42722000,42861000,43456000,41927000,40624000,41356000,43336000,47408000,46165000,49017000,48157000,46349000,47360000,47379000,47312000,47595000,46645000,48227000,45568000,47222000,47944000,48234000,40295000,42644000,33703000,26103000,43523000,42226800,28597000,43523600,34434700
A,TOTAL,TOTAL,GEP,N9000,GWH,BG,TRUE,14665000,13184000,11552000,13973000,15335000,17261000,18082000,17751000,16899000,15814000,18178000,19553000,20222000,17280000,16815000,18653000,19493000,14643000,15765000,15256000,15249000,16314000,15785000,14171000,15867000,15383000,15776000,15545499,16125281,16555288,16625765
A,TOTAL,TOTAL,GEP,N9000,GWH,CY,TRUE,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
A,TOTAL,TOTAL,GEP,N9000,GWH,CZ,TRUE,12585000,12132000,12250000,12627000,12977000,12230000,12850000,12494000,13178000,13357000,13590000,14749000,18738000,25872000,26325000,24728000,26046000,26172000,26551000,27208000,27998000,28283000,30324000,30745000,30325000,26841000,24104000,28339600,29921311,30246209,30043280
A,TOTAL,TOTAL,GEP,N9000,GWH,DE,TRUE,152468000,147229000,158804000,153276000,150703000,153091000,160016000,170328000,161644000,170004000,169606000,171305000,164842000,165060000,167065000,163055000,167269000,140534000,148495000,134932000,140556000,107971000,99460000,97290000,97129000,91786000,84634000,76324000,76005000,75071000,64382000
A,TOTAL,TOTAL,GEP,N9000,GWH,DK,TRUE,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
A,TOTAL,TOTAL,GEP,N9000,GWH,EA19,FALSE,619948000,633489000,649206000,671029000,654925000,678405000,710496000,719935000,710449000,726598000,751210000,762909000,775811000,780688000,790349000,780934000,782817000,742079000,752480000,703097000,726011000,705264763,674556017,667861671,674156009,660629849,637637760,622194679,620237021,624838192,560123696
A,TOTAL,TOTAL,GEP,N9000,GWH,EE,TRUE,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
A,TOTAL,TOTAL,GEP,N9000,GWH,EL,TRUE,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
A,TOTAL,TOTAL,GEP,N9000,GWH,ES,TRUE,54268000,55578000,55782000,56060000,55313000,55455000,56330000,55298000,58993000,58852000,62206000,63708000,63016000,61875000,63606000,57539000,60126000,55103000,58973000,52761000,61990000,57718000,61470000,56726000,57305000,57196000,58633000,58039000,55766000,58349000,58299000
A,TOTAL,TOTAL,GEP,N9000,GWH,EU27_2020,FALSE,729114000,749292000,750516000,772820000,770442000,791857000,831268000,839476000,833365000,848251000,859930000,888892000,902348000,907174000,928438000,916081000,914426000,872249000,884729000,824912000,854470000,837768763,811961017,806222671,812550009,786675849,767958760,759382643,761943048,765337856,683512145
A,TOTAL,TOTAL,GEP,N9000,GWH,FI,TRUE,19216000,19511000,19260000,19928000,19427000,19216000,19476000,20894000,21853000,22974000,22479000,22773000,22295000,22731000,22716000,23271000,22906000,23423000,22958000,23526000,22800000,23187000,22987000,23606000,23580000,23245000,23203000,22477000,22793000,23870000,23291000
A,TOTAL,TOTAL,GEP,N9000,GWH,FR,TRUE,314081000,331340000,338445000,368188000,359981000,377231000,397340000,395483000,387990000,394244000,415162000,421076000,436760000,441070000,448241000,451529000,450191000,439730000,439447000,409736000,428521000,442387763,425406017,423684671,436479009,437427808,403195482,398359129,412941812,399011587,353832867
A,TOTAL,TOTAL,GEP,N9000,GWH,GE,FALSE,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
A,TOTAL,TOTAL,GEP,N9000,GWH,HR,TRUE,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
A,TOTAL,TOTAL,GEP,N9000,GWH,HU,TRUE,13731000,13726000,13964000,13796000,14049000,14026000,14180000,13968000,13949000,14096000,14180000,14126000,13953000,11013000,11915000,13834000,13461000,14677000,14818000,15426000,15761000,15685000,15793000,15370000,15649000,15834000,16054000,16098000,15733000,16288000,16055000
A,TOTAL,TOTAL,GEP,N9000,GWH,IE,TRUE,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
A,TOTAL,TOTAL,GEP,N9000,GWH,IS,FALSE,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
A,TOTAL,TOTAL,GEP,N9000,GWH,IT,TRUE,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
A,TOTAL,TOTAL,GEP,N9000,GWH,LI,FALSE,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
A,TOTAL,TOTAL,GEP,N9000,GWH,LT,TRUE,17033000,17000000,14638000,12260000,7706000,11822000,13942000,12024000,13554000,9862000,8419000,11362000,14142000,15484000,15102000,10337000,8651000,9833000,9894000,10852000,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
A,TOTAL,TOTAL,GEP,N9000,GWH,LU,TRUE,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
A,TOTAL,TOTAL,GEP,N9000,GWH,LV,TRUE,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
A,TOTAL,TOTAL,GEP,N9000,GWH,MD,FALSE,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
